emotion,prompt
neutral,"masterpiece, best quality, realistic photo of one teenage east asian man wearing a high-tech VR head-mounted display, VR goggles covering the eyes, visible mouth and chin, peaceful expression, gently closed mouth, medium close-up, centered composition, bright high-key lighting, futuristic interior background, high resolution, fine skin detail"
neutral,"best quality, highly detailed, professional portrait photo of one middle-aged east asian man wearing a compact gray VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, expressionless face, softly closed lips, medium close-up, centered composition, softbox lighting, white seamless backdrop, ultra detailed, realistic skin pores"
neutral,"best quality, highly detailed, professional portrait photo of one middle-aged man wearing a wireless VR headset with head strap, eyes fully occluded by the VR visor, expressive lower face visible, emotionless face, straight closed mouth, front view, head and shoulders portrait, studio lighting, dimly lit room background, sharp focus, detailed skin texture"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one teenage hispanic woman wearing a wireless VR headset with head strap, head-mounted display covering both eyes, mouth and chin clearly visible, neutral expression, relaxed closed mouth, calm face, head-and-shoulders shot, eye-level camera, dramatic side lighting, dark gray studio background, sharp focus, high detail, 8k"
neutral,"masterpiece, best quality, realistic photo of one teenage african woman wearing a compact gray VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, neutral expression, relaxed closed mouth, calm face, front view, head and shoulders portrait, studio lighting, black seamless background, sharp focus, high detail, 8k"
neutral,"masterpiece, photorealistic, studio portrait of one adult hispanic woman wearing a futuristic silver VR headset, VR goggles covering the eyes, visible mouth and chin, at-ease expression, natural soft lips, medium close-up, centered composition, neon ambient lighting, dark gray studio background, detailed texture, dslr photo"
neutral,"masterpiece, photorealistic, studio portrait of one elderly woman wearing a compact gray VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, neutral expression, relaxed closed mouth, calm face, front view, head and shoulders portrait, cinematic lighting, futuristic interior background, crisp details, professional photography"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one teenage hispanic woman wearing a compact gray VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, composed face, level chin, relaxed muscles, close-up portrait, front view, moody low-key lighting, white seamless backdrop, sharp focus, detailed skin texture"
neutral,"best quality, highly detailed, professional portrait photo of one young hispanic man wearing a modern white VR headset, upper half of face hidden behind the VR headset, jaw and lips clearly visible, composed face, level chin, relaxed muscles, head-and-shoulders shot, eye-level camera, dramatic side lighting, black seamless background, crisp details, professional photography"
neutral,"masterpiece, photorealistic, studio portrait of one teenage indian man wearing a matte black VR goggles, head-mounted display covering both eyes, mouth and chin clearly visible, emotionless face, straight closed mouth, front view, head and shoulders portrait, dramatic side lighting, dark gray studio background, ultra detailed, realistic skin pores"
neutral,"best quality, highly detailed, professional portrait photo of one elderly european man wearing a futuristic silver VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, peaceful expression, gently closed mouth, close-up portrait, front view, studio lighting, blurred tech lab background, sharp focus, detailed skin texture"
neutral,"masterpiece, photorealistic, studio portrait of one elderly indian woman wearing a glossy white VR goggles, eyes fully occluded by the VR visor, expressive lower face visible, emotionless face, straight closed mouth, slight three-quarter view portrait, cool blue tech lighting, futuristic interior background, ultra detailed, realistic skin pores"
neutral,"masterpiece, best quality, ultra detailed, photorealistic portrait photograph of one young woman wearing a futuristic silver VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, peaceful expression, gently closed mouth, front view, head and shoulders portrait, studio lighting, dark gray studio background, detailed texture, dslr photo"
neutral,"masterpiece, best quality, realistic photo of one teenage woman wearing a sleek black VR headset, head-mounted display covering both eyes, mouth and chin clearly visible, at-ease expression, natural soft lips, head-and-shoulders shot, eye-level camera, softbox lighting, black seamless background, crisp details, professional photography"
neutral,"best quality, highly detailed, professional portrait photo of one young indian man wearing a matte black VR goggles, head-mounted display covering both eyes, mouth and chin clearly visible, expressionless face, softly closed lips, front view, head and shoulders portrait, moody low-key lighting, dark gray studio background, high resolution, fine skin detail"
